37.6013686, 126.86637689999999
37.601307, 126.8663601
37.6012644, 126.8664
37.6012219, 126.86645739999999
37.601166899999996, 126.86647939999999
37.6011089, 126.8664632
37.6010607, 126.86641189999999
37.6010311, 126.866334
37.601002799999996, 126.8662571
37.6009518, 126.8662066
37.6008886, 126.86618109999999
37.6008208, 126.8661884
37.6007745, 126.8662327
37.6007393, 126.8662889
37.600706699999996, 126.866346
37.6006632, 126.8663737
37.6006078, 126.86636809999999
37.600566, 126.86631159999999
37.6005633, 126.86625369999999
37.600587499999996, 126.86620219999999
37.6006323, 126.8661779
37.6006824, 126.86618329999999
37.600727, 126.8662001
37.6007678, 126.8662282
37.600807499999995, 126.86626989999999
37.6008437, 126.86630579999999
37.600887, 126.86633189999999
37.6009318, 126.8663457
37.6009844, 126.8663584
37.6010409, 126.8663639
37.601085399999995, 126.8663275
37.601127, 126.86629429999999
37.6011836, 126.86629429999999
37.601240499999996, 126.86632499999999
37.6012881, 126.86634579999999
37.601331, 126.86636399999999
