37.6013592, 126.86637379999999
37.601313399999995, 126.8663521
37.6012838, 126.86630079999999
37.6013188, 126.86635009999999
37.6012701, 126.86633049999999
37.6012252, 126.8663079
37.6011765, 126.86627929999999
37.6011267, 126.86625939999999
37.6010778, 126.8662389
37.6010296, 126.86622609999999
37.6009842, 126.8662056
37.6009384, 126.86617079999999
37.600891399999995, 126.86614809999999
37.600836699999995, 126.8661327
37.6007992, 126.8661001
37.600756499999996, 126.8660819
37.600715799999996, 126.86605589999999
37.6006712, 126.8660949
37.600721899999996, 126.866115
37.6007671, 126.86611049999999
37.6008043, 126.8660754
37.6008491, 126.8660984
37.6008801, 126.8661434
37.6009171, 126.8661769
37.600968099999996, 126.8661925
37.6010141, 126.86619879999999
37.601057499999996, 126.86621849999999
37.6011038, 126.86624309999999
37.6011561, 126.8662712
37.601209499999996, 126.8662999
37.6012628, 126.86632929999999
37.6013173, 126.86635949999999
37.601358, 126.86640539999999
37.6014012, 126.8664479
37.6013988, 126.86639029999999
